Query	GO:EggNOG GO Cellular
jg19383	GO:0034357
jg19383	GO:0043231
jg19383	GO:0044436
jg19383	GO:0044444
jg22088	GO:0005737
jg22088	GO:0005829
jg22088	GO:0030529
jg22088	GO:0043231
jg22088	GO:0044444
jg22482	GO:0005737
jg22482	GO:0043231
jg22482	GO:0044444
jg21400	GO:0005737
jg21400	GO:0005829
jg21400	GO:0043231
jg21400	GO:0044444
jg30148	GO:0005618
jg30148	GO:0005737
jg30148	GO:0005829
jg30148	GO:0009579
jg30148	GO:0030529
jg30148	GO:0034357
jg30148	GO:0043231
jg30148	GO:0044436
jg30148	GO:0044444
jg26202	GO:0043231
jg27550	GO:0005618
jg27550	GO:0005737
jg27550	GO:0005829
jg27550	GO:0044444
jg28202	GO:0005737
jg28202	GO:0009521
jg28202	GO:0009579
jg28202	GO:0016021
jg28202	GO:0030076
jg28202	GO:0034357
jg28202	GO:0043231
jg28202	GO:0044436
jg28202	GO:0044444
jg14036	GO:0005737
jg14036	GO:0043231
jg14036	GO:0044444
jg1072	GO:0005737
jg1072	GO:0005829
jg1072	GO:0043231
jg1072	GO:0044444
jg15055	GO:0005737
jg15055	GO:0009579
jg15055	GO:0034357
jg15055	GO:0043231
jg15055	GO:0044436
jg15055	GO:0044444
jg17096	GO:0005667
jg17096	GO:0043231
jg5275	GO:0005737
jg5275	GO:0016021
jg5275	GO:0030529
jg5275	GO:0043231
jg5275	GO:0044444
jg20463	GO:0005737
jg20463	GO:0043231
jg20463	GO:0044444
jg25832	GO:0005737
jg25832	GO:0043231
jg25832	GO:0044444
jg15695	GO:0005694
jg15695	GO:0005737
jg15695	GO:0005829
jg15695	GO:0033588
jg15695	GO:0043231
jg15695	GO:0044444
jg14990	GO:0005737
jg32240	GO:0005618
jg32240	GO:0005737
jg32240	GO:0005829
jg32240	GO:0043231
jg32240	GO:0044444
jg3760	GO:0005737
jg3760	GO:0009579
jg3760	GO:0016021
jg3760	GO:0034357
jg3760	GO:0043231
jg3760	GO:0044436
jg3760	GO:0044444
jg8932	GO:0043231
jg13448	GO:0016021
jg30744	GO:0043231
jg27093	GO:0005737
jg27093	GO:0005829
jg27093	GO:0043231
jg27093	GO:0044444
jg26207	GO:0005737
jg26207	GO:0043231
jg26207	GO:0044444
jg2620	GO:0043231
jg20233	GO:0016021
jg35587	GO:0005737
jg35587	GO:0043231
jg35587	GO:0044444
jg5390	GO:0005737
jg5390	GO:0043231
jg5390	GO:0044444
jg2401	GO:0005737
jg2401	GO:0005829
jg2401	GO:0043231
jg2401	GO:0044444
jg2401	GO:0070772
jg29586	GO:0043231
jg1627	GO:0005737
jg1627	GO:0019866
jg1627	GO:0043231
jg1627	GO:0044444
jg1627	GO:0044455
jg1627	GO:0045275
jg36977	GO:0005737
jg36977	GO:0005794
jg36977	GO:0043231
jg36977	GO:0044444
jg26383	GO:0005618
jg26383	GO:0005694
jg26383	GO:0005737
jg26383	GO:0005829
jg26383	GO:0030529
jg26383	GO:0043231
jg26383	GO:0044444
jg26429	GO:0043231
jg5173	GO:0005737
jg5173	GO:0005794
jg5173	GO:0043231
jg5173	GO:0044444
jg4259	GO:0005737
jg4259	GO:0005794
jg4259	GO:0043231
jg4259	GO:0044444
jg26294	GO:0005737
jg26294	GO:0005794
jg26294	GO:0016021
jg26294	GO:0043231
jg26294	GO:0044444
jg37406	GO:0005737
jg37406	GO:0043231
jg37406	GO:0044444
jg31925	GO:0005618
jg31925	GO:0005737
jg31925	GO:0043231
jg31925	GO:0044444
jg14915	GO:0005737
jg14915	GO:0016021
jg14915	GO:0043231
jg14915	GO:0044444
jg7325	GO:0005737
jg7325	GO:0044444
jg6405	GO:0005737
jg6405	GO:0005829
jg6405	GO:0009579
jg6405	GO:0034357
jg6405	GO:0043231
jg6405	GO:0044436
jg6405	GO:0044444
jg25290	GO:0043231
jg25044	GO:0005737
jg25044	GO:0016021
jg25044	GO:0043231
jg25044	GO:0044444
jg20038	GO:0005737
jg20038	GO:0043231
jg25386	GO:0005737
jg25386	GO:0005794
jg25386	GO:0005829
jg25386	GO:0030529
jg25386	GO:0043231
jg25386	GO:0044444
jg33015	GO:0005737
jg33015	GO:0005929
jg33015	GO:0043231
jg33015	GO:0044444
jg26041	GO:0005737
jg26041	GO:0043231
jg26041	GO:0044444
jg28889	GO:0005737
jg28889	GO:0043231
jg28889	GO:0044444
jg26174	GO:0016021
jg10129	GO:0005737
jg10129	GO:0005794
jg10129	GO:0005829
jg10129	GO:0043231
jg10129	GO:0044444
jg16644	GO:0005737
jg16644	GO:0030529
jg16644	GO:0043231
jg16644	GO:0044444
jg22072	GO:0005618
jg22072	GO:0005737
jg22072	GO:0005829
jg22072	GO:0009579
jg22072	GO:0043231
jg22072	GO:0044444
jg26232	GO:0043231
jg15323	GO:0005737
jg15323	GO:0044444
jg25025	GO:0005737
jg25025	GO:0043231
jg25025	GO:0044444
jg25727	GO:0043231
jg27417	GO:0005737
jg27417	GO:0005829
jg27417	GO:0044444
jg26445	GO:0005737
jg26445	GO:0005783
jg26445	GO:0016021
jg26445	GO:0043231
jg26445	GO:0044444
jg25515	GO:0016021
jg25622	GO:0000502
jg25622	GO:0005737
jg25622	GO:0005829
jg25622	GO:0043231
jg25622	GO:0044444
jg14896	GO:0005737
jg14896	GO:0005783
jg14896	GO:0005794
jg14896	GO:0016021
jg14896	GO:0030176
jg14896	GO:0030529
jg14896	GO:0031301
jg14896	GO:0043231
jg14896	GO:0044444
jg8001	GO:0016021
jg8001	GO:0043231
jg20217	GO:0043231
jg21701	GO:0005737
jg21701	GO:0009521
jg21701	GO:0009579
jg21701	GO:0034357
jg21701	GO:0043231
jg21701	GO:0044436
jg21701	GO:0044444
jg2849	GO:0005737
jg2849	GO:0005794
jg2849	GO:0012506
jg2849	GO:0030117
jg2849	GO:0031410
jg2849	GO:0043231
jg2849	GO:0044444
jg14813	GO:0005737
jg14813	GO:0005794
jg14813	GO:0043231
jg14813	GO:0044444
jg7078	GO:0005737
jg7078	GO:0043231
jg7078	GO:0044444
jg7377	GO:0016021
jg2171	GO:0005737
jg2171	GO:0043231
jg2171	GO:0044444
jg25492	GO:0005737
jg25492	GO:0009579
jg25492	GO:0034357
jg25492	GO:0043231
jg25492	GO:0044436
jg25492	GO:0044444
jg25439	GO:0016021
jg30173	GO:0016021
jg26276	GO:0005737
jg26276	GO:0016021
jg26276	GO:0043231
jg26276	GO:0044444
jg8817	GO:0005737
jg8817	GO:0005829
jg8817	GO:0043231
jg8817	GO:0044444
jg15238	GO:0005737
jg15238	GO:0016469
jg15238	GO:0043231
jg15238	GO:0044444
jg16036	GO:0005737
jg16036	GO:0043231
jg16036	GO:0044444
jg11176	GO:0005737
jg11176	GO:0043231
jg34124	GO:0005737
jg34124	GO:0043231
jg34124	GO:0044444
jg25033	GO:0005737
jg25033	GO:0005829
jg25033	GO:0043231
jg25033	GO:0044444
jg10936	GO:0005737
jg10936	GO:0043231
jg29544	GO:0005737
jg29544	GO:0043231
jg29544	GO:0044444
jg5591	GO:0005737
jg5591	GO:0005829
jg5591	GO:0044444
jg25468	GO:0043231
jg15771	GO:0005618
jg15771	GO:0005737
jg15771	GO:0043231
jg15771	GO:0044444
jg9896	GO:0005737
jg9896	GO:0009579
jg9896	GO:0016021
jg9896	GO:0034357
jg9896	GO:0043231
jg9896	GO:0044436
jg9896	GO:0044444
jg18032	GO:0005737
jg18032	GO:0009579
jg18032	GO:0016021
jg18032	GO:0034357
jg18032	GO:0043231
jg18032	GO:0044436
jg18032	GO:0044444
jg25163	GO:0005737
jg25163	GO:0043231
jg25163	GO:0044444
jg22070	GO:0005737
jg22070	GO:0043231
jg22070	GO:0044444
jg21917	GO:0000151
jg21917	GO:0005737
jg21917	GO:0005829
jg21917	GO:0044444
jg1311	GO:0005737
jg1311	GO:0005829
jg1311	GO:0044444
jg25602	GO:0005737
jg25602	GO:0043231
jg25602	GO:0044444
jg17219	GO:0005737
jg17219	GO:0005794
jg17219	GO:0043231
jg17219	GO:0044444
jg22907	GO:0005737
jg22907	GO:0005829
jg22907	GO:0043231
jg22907	GO:0044444
jg7537	GO:0005737
jg7537	GO:0005794
jg7537	GO:0016021
jg7537	GO:0043231
jg7537	GO:0044444
jg34841	GO:0005737
jg34841	GO:0043231
jg34841	GO:0044444
jg2392	GO:0005737
jg204	GO:0005737
jg204	GO:0005794
jg204	GO:0016021
jg204	GO:0043231
jg204	GO:0044444
jg24129	GO:0005618
jg24129	GO:0005737
jg24129	GO:0005829
jg24129	GO:0043231
jg24129	GO:0044444
jg25988	GO:0005635
jg25988	GO:0016021
jg25988	GO:0043231
jg25988	GO:0046930
jg8517	GO:0005737
jg8517	GO:0009579
jg8517	GO:0034357
jg8517	GO:0043231
jg8517	GO:0044436
jg8517	GO:0044444
jg2224	GO:0005737
jg2224	GO:0043231
jg2224	GO:0044444
jg26342	GO:0005737
jg26342	GO:0009521
jg26342	GO:0009579
jg26342	GO:0016021
jg26342	GO:0034357
jg26342	GO:0043231
jg26342	GO:0044436
jg26342	GO:0044444
jg9284	GO:0000502
jg9284	GO:0005618
jg9284	GO:0005737
jg9284	GO:0005829
jg9284	GO:0043231
jg9284	GO:0044444
jg25735	GO:0005737
jg25735	GO:0005829
jg25735	GO:0044444
jg462	GO:0005694
jg462	GO:0043231
jg8585	GO:0005737
jg8585	GO:0005783
jg8585	GO:0043231
jg8585	GO:0044444
jg30909	GO:0005737
jg30909	GO:0005829
jg30909	GO:0043231
jg30909	GO:0044444
jg15701	GO:0005737
jg15701	GO:0005829
jg15701	GO:0016021
jg15701	GO:0031301
jg15701	GO:0031351
jg15701	GO:0031968
jg15701	GO:0043231
jg15701	GO:0044444
jg26166	GO:0043231
jg33643	GO:0005737
jg33643	GO:0005794
jg33643	GO:0012506
jg33643	GO:0030117
jg33643	GO:0031410
jg33643	GO:0043231
jg33643	GO:0044444
jg182	GO:0005737
jg182	GO:0005829
jg182	GO:0043231
jg182	GO:0044444
jg18843	GO:0005737
jg18843	GO:0005829
jg18843	GO:0019866
jg18843	GO:0043231
jg18843	GO:0044444
jg7369	GO:0005737
jg7369	GO:0043231
jg7369	GO:0044444
jg328	GO:0005737
jg328	GO:0043231
jg328	GO:0044444
jg16096	GO:0005737
jg16096	GO:0005794
jg16096	GO:0043231
jg16096	GO:0044444
jg14252	GO:0043231
jg1444	GO:0005737
jg1444	GO:0030529
jg1444	GO:0043231
jg1444	GO:0044444
jg12593	GO:0005737
jg12593	GO:0005829
jg12593	GO:0043231
jg12593	GO:0044444
jg20530	GO:0005737
jg20530	GO:0005829
jg20530	GO:0043231
jg20530	GO:0044444
jg15564	GO:0016021
jg13079	GO:0005737
jg13079	GO:0005829
jg13079	GO:0030529
jg13079	GO:0043231
jg13079	GO:0044444
jg29792	GO:0005618
jg29792	GO:0005737
jg29792	GO:0019866
jg29792	GO:0031968
jg29792	GO:0031970
jg29792	GO:0043231
jg29792	GO:0044444
jg29792	GO:0044455
jg29792	GO:0045275
jg8236	GO:0005737
jg25506	GO:0005737
jg25506	GO:0016021
jg25506	GO:0043231
jg25506	GO:0044444
jg7262	GO:0005694
jg7262	GO:0005737
jg7262	GO:0005829
jg7262	GO:0016021
jg7262	GO:0031301
jg7262	GO:0031410
jg7262	GO:0031968
jg7262	GO:0032592
jg7262	GO:0043231
jg7262	GO:0044444
jg7262	GO:0044455
jg13733	GO:0000815
jg13733	GO:0005737
jg13733	GO:0043231
jg13733	GO:0044444
jg24541	GO:0005887
jg24541	GO:0016021
jg17593	GO:0005737
jg17593	GO:0005783
jg17593	GO:0016021
jg17593	GO:0043231
jg17593	GO:0044444
jg25355	GO:0005737
jg25355	GO:0043231
jg25355	GO:0044444
jg16791	GO:0005737
jg16791	GO:0043231
jg16791	GO:0044444
jg20593	GO:0005737
jg20593	GO:0005829
jg20593	GO:0044444
jg20539	GO:0005737
jg20539	GO:0005829
jg20539	GO:0043231
jg20539	GO:0044444
jg14501	GO:0005737
jg14501	GO:0030529
jg14501	GO:0044444
jg12522	GO:0005694
jg12522	GO:0031011
jg12522	GO:0033202
jg12522	GO:0043231
jg12746	GO:0005737
jg12746	GO:0016021
jg12746	GO:0019866
jg12746	GO:0030880
jg12746	GO:0031410
jg12746	GO:0043231
jg12746	GO:0044444
jg12746	GO:0044455
jg12746	GO:0045275
jg31952	GO:0005737
jg31952	GO:0005829
jg31952	GO:0044444
jg9168	GO:0005618
jg22228	GO:0043231
jg30686	GO:0005737
jg30686	GO:0043231
jg30686	GO:0044444
jg26275	GO:0005737
jg26275	GO:0043231
jg26275	GO:0044444
jg36352	GO:0016021
jg26230	GO:0016021
jg26230	GO:0043231
jg26198	GO:0005694
jg26198	GO:0043231
jg7113	GO:0005737
jg7113	GO:0005794
jg7113	GO:0016021
jg7113	GO:0043231
jg7113	GO:0044444
jg16416	GO:0005737
jg16416	GO:0043231
jg16416	GO:0044444
jg14531	GO:0005737
jg14531	GO:0005829
jg14531	GO:0043231
jg14531	GO:0044444
jg21552	GO:0005737
jg21552	GO:0043231
jg21552	GO:0044444
jg5474	GO:0005737
jg5474	GO:0019866
jg5474	GO:0043231
jg5474	GO:0044444
jg5474	GO:0044455
jg24881	GO:0005737
jg24881	GO:0019866
jg24881	GO:0043231
jg24881	GO:0044444
jg24881	GO:0044455
jg18842	GO:0030880
jg18842	GO:0043231
jg14249	GO:0043231
jg13834	GO:0000151
jg13834	GO:0005737
jg13834	GO:0005783
jg13834	GO:0005887
jg13834	GO:0016021
jg13834	GO:0030176
jg13834	GO:0031301
jg13834	GO:0031410
jg13834	GO:0043005
jg13834	GO:0043025
jg13834	GO:0043231
jg13834	GO:0044444
jg25375	GO:0005737
jg25375	GO:0005829
jg25375	GO:0030529
jg25375	GO:0031410
jg25375	GO:0043231
jg25375	GO:0044444
jg26050	GO:0005618
jg26050	GO:0030529
jg26050	GO:0043231
jg23443	GO:0005737
jg23443	GO:0009579
jg23443	GO:0034357
jg23443	GO:0043231
jg23443	GO:0044436
jg23443	GO:0044444
jg26274	GO:0005737
jg26274	GO:0005829
jg26274	GO:0016021
jg26274	GO:0044444
jg30275	GO:0016021
jg26164	GO:0005694
jg26164	GO:0043231
jg31335	GO:0005635
jg31335	GO:0005737
jg31335	GO:0005783
jg31335	GO:0005829
jg31335	GO:0005887
jg31335	GO:0016021
jg31335	GO:0043231
jg31335	GO:0044444
jg33838	GO:0005737
jg33838	GO:0043231
jg15790	GO:0005737
jg15790	GO:0005829
jg15790	GO:0043231
jg15790	GO:0044444
jg24729	GO:0005737
jg24729	GO:0043231
jg24729	GO:0044444
jg25587	GO:0016021
jg26740	GO:0005737
jg26740	GO:0043231
jg26740	GO:0044444
jg7867	GO:0005737
jg7867	GO:0043231
jg7867	GO:0044444
jg17278	GO:0005618
jg17278	GO:0005737
jg17278	GO:0005829
jg17278	GO:0009579
jg17278	GO:0030529
jg17278	GO:0034357
jg17278	GO:0043231
jg17278	GO:0044436
jg17278	GO:0044444
jg26306	GO:0005737
jg26306	GO:0043231
jg26306	GO:0044444
jg11149	GO:0043231
jg5205	GO:0005618
jg21202	GO:0005737
jg21202	GO:0005794
jg21202	GO:0043231
jg21202	GO:0044444
jg26765	GO:0005737
jg26765	GO:0043231
jg26765	GO:0044444
jg25330	GO:0005694
jg25330	GO:0005737
jg25330	GO:0016021
jg25330	GO:0043231
jg25330	GO:0044444
jg276	GO:0005737
jg276	GO:0043231
jg276	GO:0044444
jg14415	GO:0000151
jg14415	GO:0005737
jg14415	GO:0043231
jg33579	GO:0005737
jg26880	GO:0016021
jg26167	GO:0043231
jg8724	GO:0005737
jg8724	GO:0005829
jg8724	GO:0030529
jg8724	GO:0043231
jg8724	GO:0044444
jg26708	GO:0043231
jg9328	GO:0043231
jg1663	GO:0005737
jg1663	GO:0005794
jg1663	GO:0005829
jg1663	GO:0012506
jg1663	GO:0030117
jg1663	GO:0031410
jg1663	GO:0043231
jg1663	GO:0044444
jg25424	GO:0005887
jg25424	GO:0016021
jg25424	GO:0034702
jg23455	GO:0005737
jg23455	GO:0005783
jg23455	GO:0043231
jg23455	GO:0044444
jg25597	GO:0016021
jg9352	GO:0005694
jg9352	GO:0005737
jg9352	GO:0005794
jg9352	GO:0005829
jg9352	GO:0030529
jg9352	GO:0043231
jg9352	GO:0044444
jg7571	GO:0005618
jg7571	GO:0005737
jg7571	GO:0005829
jg7571	GO:0030529
jg7571	GO:0043231
jg7571	GO:0044444
jg20613	GO:0005737
jg20613	GO:0005829
jg20613	GO:0030529
jg20613	GO:0043231
jg20613	GO:0044444
jg26093	GO:0005737
jg26093	GO:0016021
jg26093	GO:0043231
jg26093	GO:0044444
jg14201	GO:0005737
jg14201	GO:0043231
jg14201	GO:0044444
jg19629	GO:0005737
jg19629	GO:0016021
jg19629	GO:0043231
jg19629	GO:0044444
jg10462	GO:0005737
jg10462	GO:0043231
jg10462	GO:0044444
jg3113	GO:0005737
jg3113	GO:0005829
jg3113	GO:0030529
jg3113	GO:0043231
jg3113	GO:0044444
jg6863	GO:0005618
jg6863	GO:0005737
jg6863	GO:0005829
jg6863	GO:0043231
jg6863	GO:0044444
jg5373	GO:0043231
jg32517	GO:0000502
jg32517	GO:0005737
jg32517	GO:0005829
jg32517	GO:0005839
jg32517	GO:0019773
jg32517	GO:0030529
jg32517	GO:0043231
jg32517	GO:0044444
jg15990	GO:0005694
jg15990	GO:0005737
jg15990	GO:0005829
jg15990	GO:0030529
jg15990	GO:0044444
jg25701	GO:0005737
jg25701	GO:0005794
jg25701	GO:0016021
jg25701	GO:0043231
jg25701	GO:0044444
jg8386	GO:0016021
jg13847	GO:0005737
jg13847	GO:0009579
jg13847	GO:0043231
jg13847	GO:0044444
jg26047	GO:0005737
jg26047	GO:0043231
jg33141	GO:0005737
jg33141	GO:0005829
jg33141	GO:0043231
jg33141	GO:0044444
jg15122	GO:0031225
jg15122	GO:0046658
jg13325	GO:0005737
jg13325	GO:0043231
jg13325	GO:0044444
jg18979	GO:0005618
jg18979	GO:0005737
jg18979	GO:0005829
jg18979	GO:0030529
jg18979	GO:0043231
jg18979	GO:0044444
jg14559	GO:0005618
jg14559	GO:0005737
jg14559	GO:0043231
jg14559	GO:0044444
jg4567	GO:0005737
jg4567	GO:0005794
jg4567	GO:0005829
jg4567	GO:0030529
jg4567	GO:0043231
jg4567	GO:0044444
jg23238	GO:0016021
jg35727	GO:0005737
jg35727	GO:0009521
jg35727	GO:0009579
jg35727	GO:0016021
jg35727	GO:0034357
jg35727	GO:0043231
jg35727	GO:0044436
jg35727	GO:0044444
jg7324	GO:0005737
jg7324	GO:0005829
jg7324	GO:0043231
jg7324	GO:0044444
jg3101	GO:0005737
jg3101	GO:0043231
jg3101	GO:0044444
jg3244	GO:0005737
jg3244	GO:0005794
jg3244	GO:0016021
jg3244	GO:0043231
jg3244	GO:0044444
jg8471	GO:0005737
jg8471	GO:0005783
jg8471	GO:0005829
jg8471	GO:0005929
jg8471	GO:0043231
jg8471	GO:0044444
jg8471	GO:0070062
jg32468	GO:0005737
jg32468	GO:0043231
jg32468	GO:0044444
jg33610	GO:0005737
jg33610	GO:0009521
jg33610	GO:0009579
jg33610	GO:0016021
jg33610	GO:0034357
jg33610	GO:0043231
jg33610	GO:0044436
jg33610	GO:0044444
jg7837	GO:0005737
jg7837	GO:0043231
jg7837	GO:0044444
jg25128	GO:0005737
jg25128	GO:0005794
jg25128	GO:0016021
jg25128	GO:0031301
jg25128	GO:0043231
jg25128	GO:0044444
jg21487	GO:0005737
jg21487	GO:0043231
jg21487	GO:0044444
jg15260	GO:0005737
jg15260	GO:0005829
jg15260	GO:0030529
jg15260	GO:0043231
jg15260	GO:0044444
jg25961	GO:0005737
jg25961	GO:0043231
jg25961	GO:0044444
jg8950	GO:0016021
jg15409	GO:0005737
jg15409	GO:0009521
jg15409	GO:0009579
jg15409	GO:0016021
jg15409	GO:0030076
jg15409	GO:0034357
jg15409	GO:0043231
jg15409	GO:0044436
jg15409	GO:0044444
jg5332	GO:0043231
jg7228	GO:0005737
jg7228	GO:0005829
jg7228	GO:0044444
jg32615	GO:0005737
jg32615	GO:0005783
jg32615	GO:0005794
jg32615	GO:0012506
jg32615	GO:0016021
jg32615	GO:0031410
jg32615	GO:0043231
jg32615	GO:0044444
jg14971	GO:0005737
jg14971	GO:0005829
jg14971	GO:0043231
jg14971	GO:0044444
jg20303	GO:0005737
jg20303	GO:0043231
jg20303	GO:0044444
jg26052	GO:0043231
jg27711	GO:0005737
jg27711	GO:0005829
jg27711	GO:0043231
jg27711	GO:0044444
jg26856	GO:0005618
jg3532	GO:0005737
jg3532	GO:0043231
jg3532	GO:0044444
jg14242	GO:0031225
jg35431	GO:0005737
jg35431	GO:0030529
jg35431	GO:0044444
jg25798	GO:0005737
jg25798	GO:0005829
jg25798	GO:0043231
jg25798	GO:0044444
jg24758	GO:0005618
jg24758	GO:0005737
jg24758	GO:0043231
jg24758	GO:0044444
jg27662	GO:0005737
jg27662	GO:0005829
jg27662	GO:0043231
jg27662	GO:0044444
jg35772	GO:0005737
jg35772	GO:0043231
jg35772	GO:0044444
jg3154	GO:0043231
jg18908	GO:0005737
jg18908	GO:0009579
jg18908	GO:0034357
jg18908	GO:0043231
jg18908	GO:0044436
jg18908	GO:0044444
jg27447	GO:0005737
jg15258	GO:0005737
jg15258	GO:0005829
jg15258	GO:0030529
jg15258	GO:0044444
jg25048	GO:0016021
jg25048	GO:0043231
jg13810	GO:0005618
jg13810	GO:0005737
jg20652	GO:0043231
jg25369	GO:0005618
jg25369	GO:0005737
jg25369	GO:0005783
jg25369	GO:0016021
jg25369	GO:0043231
jg25369	GO:0044444
jg25834	GO:0005737
jg25834	GO:0016021
jg25834	GO:0044444
jg26270	GO:0005737
jg14305	GO:0005737
jg14305	GO:0005829
jg14305	GO:0043231
jg14305	GO:0044444
jg28235	GO:0005737
jg28235	GO:0043231
jg26105	GO:0005737
jg26105	GO:0005829
jg26105	GO:0043231
jg26105	GO:0044444
jg27009	GO:0005737
jg27009	GO:0005829
jg27009	GO:0043231
jg27009	GO:0044444
jg35999	GO:0005737
jg35999	GO:0016021
jg35999	GO:0043231
jg35999	GO:0044444
jg1975	GO:0005618
jg1975	GO:0005737
jg1975	GO:0043231
jg1975	GO:0044444
jg26579	GO:0005737
jg26579	GO:0005829
jg26579	GO:0044444
jg36279	GO:0005737
jg36279	GO:0043231
jg36279	GO:0044444
jg13941	GO:0005737
jg13941	GO:0043231
jg13941	GO:0044444
jg26936	GO:0005737
jg26936	GO:0005829
jg26936	GO:0043231
jg26936	GO:0044444
jg15665	GO:0005737
jg15665	GO:0005783
jg15665	GO:0005794
jg15665	GO:0012506
jg15665	GO:0016021
jg15665	GO:0030288
jg15665	GO:0030313
jg15665	GO:0031410
jg15665	GO:0043231
jg15665	GO:0044444
jg5928	GO:0005737
jg5928	GO:0005783
jg5928	GO:0043231
jg5928	GO:0044444
jg20455	GO:0005737
jg20455	GO:0030529
jg20455	GO:0044444
jg14397	GO:0005737
jg14397	GO:0016021
jg14397	GO:0019031
jg14397	GO:0031968
jg14397	GO:0043231
jg14397	GO:0044444
jg23245	GO:0005737
jg23245	GO:0005829
jg23245	GO:0009579
jg23245	GO:0043231
jg23245	GO:0044444
jg24668	GO:0005618
jg24668	GO:0005737
jg24668	GO:0005794
jg24668	GO:0005829
jg24668	GO:0043231
jg24668	GO:0044444
jg13821	GO:0030529
jg13821	GO:0043231
jg15178	GO:0005737
jg15178	GO:0043231
jg15178	GO:0044444
jg14912	GO:0005737
jg14912	GO:0005783
jg14912	GO:0016021
jg14912	GO:0043231
jg14912	GO:0044444
jg3103	GO:0005737
jg3103	GO:0005794
jg3103	GO:0016021
jg3103	GO:0043231
jg3103	GO:0044444
jg26737	GO:0005737
jg26737	GO:0016021
jg26737	GO:0019866
jg26737	GO:0031968
jg26737	GO:0043231
jg26737	GO:0044444
jg26737	GO:0044455
jg17666	GO:0005737
jg17666	GO:0043231
jg17666	GO:0044444
jg29058	GO:0005737
jg29058	GO:0005794
jg29058	GO:0043231
jg29058	GO:0044444
jg6815	GO:0005737
jg6815	GO:0043231
jg6815	GO:0044444
jg26410	GO:0005737
jg26410	GO:0005829
jg26410	GO:0044444
jg17398	GO:0005737
jg17398	GO:0005829
jg17398	GO:0043231
jg17398	GO:0044444
jg14132	GO:0005737
jg14132	GO:0043231
jg14132	GO:0044444
jg25381	GO:0005737
jg25381	GO:0043231
jg25381	GO:0044444
jg26490	GO:0005737
jg26490	GO:0043231
jg26490	GO:0044444
jg8647	GO:0005737
jg8647	GO:0016021
jg8647	GO:0043231
jg8647	GO:0044444
jg22495	GO:0005737
jg22495	GO:0009579
jg22495	GO:0043231
jg22495	GO:0044444
jg27281	GO:0005737
jg27281	GO:0043231
jg27281	GO:0044444
jg25415	GO:0016021
jg14683	GO:0043231
jg7241	GO:0005737
jg7241	GO:0016021
jg7241	GO:0016469
jg7241	GO:0043231
jg7241	GO:0044444
jg15806	GO:0005737
jg15806	GO:0009579
jg15806	GO:0043231
jg15806	GO:0044444
jg26227	GO:0005737
jg26227	GO:0031410
jg26227	GO:0043231
jg26227	GO:0044444
jg25848	GO:0005737
jg25848	GO:0043231
jg25848	GO:0044444
jg25656	GO:0016021
jg2025	GO:0005737
jg2025	GO:0005783
jg2025	GO:0016021
jg2025	GO:0043231
jg2025	GO:0044444
jg7948	GO:0005737
jg7948	GO:0043231
jg14522	GO:0005737
jg14522	GO:0005829
jg14522	GO:0044444
jg27370	GO:0005737
jg27370	GO:0043231
jg27370	GO:0044444
jg10884	GO:0016021
jg25321	GO:0005737
jg25321	GO:0005794
jg25321	GO:0043231
jg25321	GO:0044444
jg1063	GO:0043231
jg20491	GO:0005737
jg20491	GO:0043231
jg20491	GO:0044444
jg22119	GO:0005737
jg22119	GO:0043231
jg22119	GO:0044444
jg25767	GO:0005737
jg25767	GO:0005829
jg25767	GO:0044444
jg34236	GO:0005737
jg34236	GO:0043231
jg34236	GO:0044444
jg25753	GO:0005737
jg25753	GO:0030529
jg25753	GO:0043231
jg25753	GO:0044444
jg25709	GO:0005737
jg25709	GO:0030529
jg25709	GO:0044444
jg26416	GO:0016021
jg13870	GO:0016021
jg2575	GO:0005635
jg2575	GO:0016021
jg2575	GO:0043231
jg2575	GO:0046930
jg14993	GO:0005737
jg14993	GO:0005794
jg14993	GO:0016021
jg14993	GO:0043231
jg14993	GO:0044444
jg28905	GO:0005737
jg28905	GO:0005794
jg28905	GO:0016021
jg28905	GO:0043231
jg28905	GO:0044444
jg6826	GO:0005737
jg6826	GO:0043231
jg6826	GO:0044444
jg1583	GO:0005737
jg1583	GO:0043231
jg1583	GO:0044444
jg27787	GO:0005737
jg27787	GO:0005783
jg27787	GO:0005794
jg27787	GO:0005829
jg27787	GO:0043231
jg27787	GO:0044444
jg25853	GO:0016021
jg23490	GO:0000151
jg35038	GO:0043231
jg4315	GO:0005618
jg4315	GO:0005737
jg4315	GO:0009579
jg4315	GO:0034357
jg4315	GO:0043231
jg4315	GO:0044436
jg4315	GO:0044444
jg14619	GO:0005618
jg26246	GO:0005737
jg26246	GO:0043231
jg26246	GO:0044444
jg19423	GO:0005737
jg19423	GO:0043231
jg19423	GO:0044444
jg18300	GO:0005737
jg18300	GO:0016021
jg18300	GO:0019866
jg18300	GO:0043231
jg18300	GO:0044444
jg8871	GO:0016021
jg2005	GO:0005737
jg2005	GO:0043231
jg2005	GO:0044444
jg25429	GO:0005737
jg25429	GO:0009521
jg25429	GO:0009579
jg25429	GO:0034357
jg25429	GO:0043231
jg25429	GO:0044436
jg25429	GO:0044444
jg4374	GO:0005737
jg4374	GO:0009368
jg4374	GO:0009579
jg4374	GO:0043231
jg4374	GO:0044444
jg25748	GO:0005737
jg25748	GO:0016021
