Query	GO:EggNOG GO Molecular
jg7247	GO:0046872
jg8698	GO:0016301
jg8698	GO:0016773
jg8698	GO:0046872
jg34077	GO:0001883
jg34077	GO:0008236
jg34077	GO:0016301
jg34077	GO:0016773
jg34077	GO:0017076
jg34077	GO:0032549
jg34077	GO:0032555
jg34077	GO:0035639
jg34077	GO:0042803
jg34077	GO:0070011
jg27078	GO:0046872
jg34115	GO:0001883
jg34115	GO:0016405
jg34115	GO:0016878
jg34115	GO:0017076
jg34115	GO:0032549
jg34115	GO:0032555
jg34115	GO:0035639
jg34115	GO:0046872
jg34115	GO:0046912
jg2024	GO:0016790
jg2024	GO:0046872
jg2024	GO:0070011
jg17738	GO:0003723
jg33621	GO:0016899
jg14701	GO:0001883
jg14701	GO:0016818
jg14701	GO:0017076
jg14701	GO:0032549
jg14701	GO:0032555
jg14701	GO:0035639
jg10405	GO:0016773
jg26039	GO:0008236
jg26039	GO:0070011
jg35002	GO:0001883
jg35002	GO:0016301
jg35002	GO:0016773
jg35002	GO:0017076
jg35002	GO:0032549
jg35002	GO:0032555
jg35002	GO:0035639
jg15964	GO:0001883
jg15964	GO:0008641
jg15964	GO:0016881
jg15964	GO:0017076
jg15964	GO:0032549
jg15964	GO:0032555
jg15964	GO:0035639
jg15964	GO:0046982
jg28388	GO:0016811
jg28388	GO:0046872
jg7511	GO:0001883
jg7511	GO:0016301
jg7511	GO:0016773
jg7511	GO:0016876
jg7511	GO:0017076
jg7511	GO:0032549
jg7511	GO:0032555
jg7511	GO:0035639
jg7511	GO:0046872
jg27382	GO:0016747
jg8489	GO:0001883
jg8489	GO:0016301
jg8489	GO:0016773
jg8489	GO:0017076
jg8489	GO:0032549
jg8489	GO:0032555
jg8489	GO:0035639
jg8489	GO:0052689
jg24255	GO:0016779
jg27450	GO:0008236
jg27450	GO:0070011
jg35059	GO:0001883
jg35059	GO:0003995
jg35059	GO:0004553
jg35059	GO:0004842
jg35059	GO:0016881
jg35059	GO:0017076
jg35059	GO:0032549
jg35059	GO:0032555
jg35059	GO:0035639
jg35059	GO:0043130
jg35059	GO:0044389
jg35059	GO:0050660
jg22544	GO:0030414
jg22544	GO:0046872
jg22544	GO:0061135
jg15892	GO:0008168
jg15892	GO:0046872
jg2515	GO:0003755
jg23432	GO:0003723
jg30235	GO:0004659
jg25014	GO:0001883
jg25014	GO:0003677
jg25014	GO:0005536
jg25014	GO:0016301
jg25014	GO:0016773
jg25014	GO:0016818
jg25014	GO:0017076
jg25014	GO:0032549
jg25014	GO:0032555
jg25014	GO:0035639
jg25014	GO:0042803
jg25014	GO:0043531
jg25014	GO:0046872
jg3353	GO:0001883
jg3353	GO:0004842
jg3353	GO:0016881
jg3353	GO:0017076
jg3353	GO:0032549
jg3353	GO:0032555
jg3353	GO:0035639
jg6446	GO:0016682
jg6446	GO:0016716
jg6446	GO:0046872
jg16193	GO:0001883
jg16193	GO:0003677
jg16193	GO:0016421
jg16193	GO:0016779
jg16193	GO:0017076
jg16193	GO:0032549
jg16193	GO:0032555
jg16193	GO:0035639
jg28692	GO:0003723
jg15948	GO:0005096
jg15948	GO:0016790
jg15948	GO:0030695
jg15948	GO:0046872
jg15948	GO:0070011
jg158	GO:0008168
jg158	GO:0016742
jg158	GO:0016811
jg158	GO:0031406
jg16326	GO:0003723
jg16326	GO:0009982
jg16448	GO:0001883
jg16448	GO:0016301
jg16448	GO:0016773
jg16448	GO:0017076
jg16448	GO:0032549
jg16448	GO:0032555
jg16448	GO:0035639
jg9421	GO:0016779
jg5048	GO:0046872
jg29659	GO:0001883
jg29659	GO:0005548
jg29659	GO:0015075
jg29659	GO:0015399
jg29659	GO:0016818
jg29659	GO:0016820
jg29659	GO:0017076
jg29659	GO:0032549
jg29659	GO:0032555
jg29659	GO:0035639
jg29659	GO:0046872
jg5426	GO:0046872
jg34689	GO:0003677
jg5689	GO:0001883
jg5689	GO:0015631
jg5689	GO:0016818
jg5689	GO:0017076
jg5689	GO:0032549
jg5689	GO:0032555
jg5689	GO:0035639
jg5689	GO:0043531
jg5689	GO:0046872
jg33930	GO:0016724
jg33930	GO:0046872
jg5903	GO:0001883
jg5903	GO:0003723
jg5903	GO:0016818
jg5903	GO:0017076
jg5903	GO:0032549
jg5903	GO:0032555
jg5903	GO:0035639
jg37220	GO:0016706
jg37220	GO:0046872
jg28543	GO:0016763
jg28543	GO:0046872
jg34547	GO:0016298
jg34547	GO:0052689
jg13000	GO:0016298
jg13000	GO:0052689
jg31736	GO:0003723
jg31736	GO:0015075
jg31736	GO:0015267
jg31736	GO:0016779
jg31736	GO:0022838
jg29180	GO:0003723
jg29180	GO:0004518
jg29180	GO:0008168
jg29180	GO:0016779
jg7792	GO:0008168
jg25543	GO:0003723
jg25543	GO:0016301
jg25543	GO:0016773
jg25543	GO:0016775
jg15290	GO:0003677
jg29471	GO:0016802
jg29471	GO:0046872
jg29277	GO:0001883
jg29277	GO:0016876
jg29277	GO:0017076
jg29277	GO:0032549
jg29277	GO:0032555
jg29277	GO:0035639
jg31956	GO:0016168
jg31956	GO:0046872
jg7887	GO:0003723
jg7887	GO:0004518
jg7887	GO:0046872
jg24314	GO:0003677
jg24314	GO:0046872
jg24314	GO:0070011
jg24204	GO:0046872
jg15792	GO:0003755
jg15792	GO:0005528
jg30658	GO:0003723
jg30658	GO:0042578
jg31327	GO:0003723
jg21587	GO:0070011
jg15832	GO:0001883
jg15832	GO:0016301
jg15832	GO:0016773
jg15832	GO:0017076
jg15832	GO:0032549
jg15832	GO:0032555
jg15832	GO:0035639
jg30649	GO:0003677
jg7467	GO:0008194
jg7467	GO:0016758
jg1978	GO:0016702
jg1978	GO:0016706
jg14146	GO:0016747
jg14146	GO:0046872
jg1596	GO:0001883
jg1596	GO:0016301
jg1596	GO:0016773
jg1596	GO:0017076
jg1596	GO:0032549
jg1596	GO:0032555
jg1596	GO:0035639
jg8252	GO:0001664
jg8252	GO:0001883
jg8252	GO:0016298
jg8252	GO:0016818
jg8252	GO:0017076
jg8252	GO:0032549
jg8252	GO:0032555
jg8252	GO:0035639
jg8252	GO:0042578
jg8252	GO:0046872
jg8252	GO:0060229
jg26341	GO:0046872
jg1511	GO:0003677
jg9341	GO:0001883
jg9341	GO:0016301
jg9341	GO:0016773
jg9341	GO:0017076
jg9341	GO:0032549
jg9341	GO:0032555
jg9341	GO:0035639
jg26815	GO:0001883
jg26815	GO:0017076
jg26815	GO:0032549
jg26815	GO:0032555
jg26815	GO:0035639
jg3870	GO:0016301
jg3870	GO:0016773
jg8451	GO:0070011
jg1066	GO:0003723
jg1066	GO:0004518
jg1066	GO:0046872
jg37059	GO:0001883
jg37059	GO:0003677
jg37059	GO:0016818
jg37059	GO:0017076
jg37059	GO:0032549
jg37059	GO:0032555
jg37059	GO:0035639
jg15402	GO:0015631
jg3077	GO:0008236
jg3077	GO:0070011
jg24669	GO:0001883
jg24669	GO:0016818
jg24669	GO:0017076
jg24669	GO:0032549
jg24669	GO:0032555
jg24669	GO:0035639
jg25060	GO:0001883
jg25060	GO:0016818
jg25060	GO:0017076
jg25060	GO:0032549
jg25060	GO:0032555
jg25060	GO:0035639
jg8594	GO:0001883
jg8594	GO:0004842
jg8594	GO:0016881
jg8594	GO:0017076
jg8594	GO:0032549
jg8594	GO:0032555
jg8594	GO:0035639
jg25796	GO:0016831
jg3665	GO:0001883
jg3665	GO:0016301
jg3665	GO:0016773
jg3665	GO:0017076
jg3665	GO:0032549
jg3665	GO:0032555
jg3665	GO:0035639
jg3665	GO:0046872
jg34634	GO:0001883
jg34634	GO:0016301
jg34634	GO:0016773
jg34634	GO:0017076
jg34634	GO:0032549
jg34634	GO:0032555
jg34634	GO:0035639
jg11071	GO:0001883
jg11071	GO:0003723
jg11071	GO:0016818
jg11071	GO:0016832
jg11071	GO:0016876
jg11071	GO:0017076
jg11071	GO:0032549
jg11071	GO:0032555
jg11071	GO:0035639
jg17822	GO:0001883
jg17822	GO:0016301
jg17822	GO:0016773
jg17822	GO:0017076
jg17822	GO:0032549
jg17822	GO:0032555
jg17822	GO:0035639
jg27105	GO:0001883
jg27105	GO:0016301
jg27105	GO:0016773
jg27105	GO:0017076
jg27105	GO:0032549
jg27105	GO:0032555
jg27105	GO:0035639
jg27105	GO:0046872
jg8033	GO:0016747
jg8033	GO:0016790
jg8033	GO:0044620
jg7611	GO:0001883
jg7611	GO:0015291
jg7611	GO:0017076
jg7611	GO:0032549
jg7611	GO:0032555
jg7611	GO:0035639
jg15770	GO:0001883
jg15770	GO:0003677
jg15770	GO:0003723
jg15770	GO:0016818
jg15770	GO:0017076
jg15770	GO:0032549
jg15770	GO:0032555
jg15770	GO:0035639
jg15770	GO:0046872
jg15770	GO:0050660
jg32495	GO:0001883
jg32495	GO:0016301
jg32495	GO:0016774
jg32495	GO:0017076
jg32495	GO:0031406
jg32495	GO:0032549
jg32495	GO:0032555
jg32495	GO:0034618
jg32495	GO:0035639
jg27332	GO:0046872
jg434	GO:0003723
jg434	GO:0005231
jg434	GO:0005246
jg434	GO:0008200
jg434	GO:0015075
jg434	GO:0015116
jg434	GO:0015267
jg434	GO:0015399
jg434	GO:0016682
jg434	GO:0016779
jg434	GO:0016818
jg434	GO:0016820
jg434	GO:0022834
jg434	GO:0022838
jg434	GO:0031406
jg434	GO:0035091
jg434	GO:0036041
jg434	GO:0046872
jg434	GO:0046982
jg434	GO:0050544
jg434	GO:0051537
jg434	GO:0070300
jg13419	GO:0046872
jg17919	GO:0003723
jg17919	GO:0042578
jg17919	GO:0046872
jg8581	GO:0008168
jg5407	GO:0003723
jg4557	GO:0004553
jg34094	GO:0016758
jg6290	GO:0046872
jg26389	GO:0001883
jg26389	GO:0016884
jg26389	GO:0017076
jg26389	GO:0032549
jg26389	GO:0032555
jg26389	GO:0035639
jg24434	GO:0015075
jg24434	GO:0015399
jg24434	GO:0016818
jg24434	GO:0016820
jg14387	GO:0008168
jg14387	GO:0046872
jg14819	GO:0015157
jg14819	GO:0015291
jg14819	GO:0051119
jg3451	GO:0003677
jg30407	GO:0016747
jg32527	GO:0003677
jg32527	GO:0008168
jg32527	GO:0008327
jg32527	GO:0010428
jg32527	GO:0010429
jg32527	GO:0046872
jg23217	GO:0015075
jg23217	GO:0015267
jg23217	GO:0022838
jg23217	GO:0046872
jg34777	GO:0003723
jg1190	GO:0001883
jg1190	GO:0017076
jg1190	GO:0032549
jg1190	GO:0032555
jg1190	GO:0035639
jg33849	GO:0001883
jg33849	GO:0016818
jg33849	GO:0017076
jg33849	GO:0032549
jg33849	GO:0032555
jg33849	GO:0035639
jg33849	GO:0043531
jg30422	GO:0004842
jg30422	GO:0016881
jg6451	GO:0046872
jg6451	GO:0070011
jg26208	GO:0008168
jg15732	GO:0001883
jg15732	GO:0016301
jg15732	GO:0016773
jg15732	GO:0017076
jg15732	GO:0032549
jg15732	GO:0032555
jg15732	GO:0035639
jg15732	GO:0046872
jg20932	GO:0001883
jg20932	GO:0016301
jg20932	GO:0016773
jg20932	GO:0017076
jg20932	GO:0032549
jg20932	GO:0032555
jg20932	GO:0035639
jg5211	GO:0001883
jg5211	GO:0003677
jg5211	GO:0003906
jg5211	GO:0016628
jg5211	GO:0016668
jg5211	GO:0016799
jg5211	GO:0016818
jg5211	GO:0017076
jg5211	GO:0032549
jg5211	GO:0032555
jg5211	GO:0035639
jg5211	GO:0046872
jg7458	GO:0003677
jg24438	GO:0003677
jg24438	GO:0016616
jg24438	GO:0016832
jg24438	GO:0046872
jg28771	GO:0001883
jg28771	GO:0003723
jg28771	GO:0016818
jg28771	GO:0017076
jg28771	GO:0032549
jg28771	GO:0032555
jg28771	GO:0035639
jg20237	GO:0001883
jg20237	GO:0003723
jg20237	GO:0015075
jg20237	GO:0015399
jg20237	GO:0016818
jg20237	GO:0016820
jg20237	GO:0017076
jg20237	GO:0032549
jg20237	GO:0032555
jg20237	GO:0035639
jg20237	GO:0046872
jg28792	GO:0001883
jg28792	GO:0003677
jg28792	GO:0003723
jg28792	GO:0004518
jg28792	GO:0016779
jg28792	GO:0017076
jg28792	GO:0032549
jg28792	GO:0032555
jg28792	GO:0035639
jg28792	GO:0046872
jg28792	GO:0070011
jg10076	GO:0016747
jg10076	GO:0016790
jg10076	GO:0044620
jg15583	GO:0005342
jg15583	GO:0015075
jg15583	GO:1901474
jg7768	GO:0020037
jg7768	GO:0046872
jg23042	GO:0004553
jg12713	GO:0004842
jg12713	GO:0016881
jg12713	GO:0046872
jg16371	GO:0003677
jg34050	GO:0003677
jg34050	GO:0046872
jg23833	GO:0015075
jg23833	GO:0015267
jg23833	GO:0017076
jg23833	GO:0022838
jg23833	GO:0030551
jg23833	GO:0030552
jg23833	GO:0030553
jg23833	GO:0032555
jg7985	GO:0001883
jg7985	GO:0016818
jg7985	GO:0017076
jg7985	GO:0032549
jg7985	GO:0032555
jg7985	GO:0035639
jg25919	GO:0005347
jg25919	GO:0015075
jg25919	GO:0015211
jg25919	GO:0015932
jg31406	GO:0046872
jg21904	GO:0016301
jg28462	GO:0001883
jg28462	GO:0004457
jg28462	GO:0016616
jg28462	GO:0016898
jg28462	GO:0016899
jg28462	GO:0017076
jg28462	GO:0019154
jg28462	GO:0032549
jg28462	GO:0032555
jg28462	GO:0035639
jg28462	GO:0050660
jg8477	GO:0001067
jg8477	GO:0003677
jg8477	GO:0016837
jg8477	GO:0046872
jg20784	GO:0001883
jg20784	GO:0017076
jg20784	GO:0032549
jg20784	GO:0032555
jg20784	GO:0035639
jg16957	GO:0001883
jg16957	GO:0016301
jg16957	GO:0016776
jg16957	GO:0017076
jg16957	GO:0032549
jg16957	GO:0032555
jg16957	GO:0035639
jg4102	GO:0001883
jg4102	GO:0017076
jg4102	GO:0032549
jg4102	GO:0032555
jg4102	GO:0035639
jg1428	GO:0001883
jg1428	GO:0015075
jg1428	GO:0015399
jg1428	GO:0016818
jg1428	GO:0016820
jg1428	GO:0017076
jg1428	GO:0032549
jg1428	GO:0032555
jg1428	GO:0035639
jg1428	GO:0046872
jg3277	GO:0004842
jg3277	GO:0016881
jg3277	GO:0046872
jg7367	GO:0001883
jg7367	GO:0005275
jg7367	GO:0005342
jg7367	GO:0005372
jg7367	GO:0015036
jg7367	GO:0015075
jg7367	GO:0015168
jg7367	GO:0015205
jg7367	GO:0015267
jg7367	GO:0015665
jg7367	GO:0015932
jg7367	GO:0016301
jg7367	GO:0016773
jg7367	GO:0016818
jg7367	GO:0017076
jg7367	GO:0022838
jg7367	GO:0032549
jg7367	GO:0032555
jg7367	GO:0035639
jg7367	GO:0042578
jg7367	GO:0042887
jg7367	GO:0046872
jg4640	GO:0003677
jg4640	GO:0016706
jg4640	GO:0046872
jg4729	GO:0046872
jg12941	GO:0046872
jg7826	GO:0016783
jg7826	GO:0016979
jg7826	GO:0046872
jg7826	GO:0051539
jg6655	GO:0005347
jg6655	GO:0015075
jg6655	GO:0015211
jg6655	GO:0015217
jg6655	GO:0015291
jg6655	GO:0015932
jg5797	GO:0008168
jg5797	GO:0030544
jg16431	GO:0001883
jg16431	GO:0008641
jg16431	GO:0017076
jg16431	GO:0032549
jg16431	GO:0032555
jg16431	GO:0035639
jg5696	GO:0003677
jg5696	GO:0046872
jg24378	GO:0001883
jg24378	GO:0016861
jg24378	GO:0017076
jg24378	GO:0032549
jg24378	GO:0032555
jg24378	GO:0035639
jg27896	GO:0015075
jg15974	GO:0016706
jg15974	GO:0046872
jg21032	GO:0015075
jg21032	GO:0015267
jg21032	GO:0022838
jg21032	GO:0046872
jg11384	GO:0008168
jg8038	GO:0001883
jg8038	GO:0003677
jg8038	GO:0003723
jg8038	GO:0016818
jg8038	GO:0017076
jg8038	GO:0032549
jg8038	GO:0032555
jg8038	GO:0035639
jg8038	GO:0046872
jg8038	GO:0050660
jg7743	GO:0001883
jg7743	GO:0016301
jg7743	GO:0016773
jg7743	GO:0017076
jg7743	GO:0032549
jg7743	GO:0032555
jg7743	GO:0035639
jg34428	GO:0046872
jg15628	GO:0030695
jg17090	GO:0008194
jg17090	GO:0016758
jg14316	GO:0001883
jg14316	GO:0003779
jg14316	GO:0016301
jg14316	GO:0016773
jg14316	GO:0017076
jg14316	GO:0032549
jg14316	GO:0032555
jg14316	GO:0035639
jg14316	GO:0051015
jg21737	GO:0004842
jg21737	GO:0016881
jg21737	GO:0046872
jg12293	GO:0001883
jg12293	GO:0016301
jg12293	GO:0016781
jg12293	GO:0017076
jg12293	GO:0032549
jg12293	GO:0032555
jg12293	GO:0035639
jg12293	GO:0046872
jg12293	GO:2001070
jg16414	GO:0003677
jg16414	GO:0016634
jg16414	GO:0042803
jg16785	GO:0004518
jg1704	GO:0001883
jg1704	GO:0016818
jg1704	GO:0017076
jg1704	GO:0032549
jg1704	GO:0032555
jg1704	GO:0035639
jg1704	GO:0046872
jg13380	GO:0003677
jg22102	GO:0070011
jg7995	GO:0016779
jg14908	GO:0001883
jg14908	GO:0016301
jg14908	GO:0016773
jg14908	GO:0016780
jg14908	GO:0017076
jg14908	GO:0032549
jg14908	GO:0032555
jg14908	GO:0035639
jg2243	GO:0016709
jg2243	GO:0050660
jg2243	GO:0050661
jg9316	GO:0008168
jg9316	GO:0046872
jg25473	GO:0003677
jg6167	GO:0008168
jg18174	GO:0046872
jg28673	GO:0046872
jg7933	GO:0015036
jg9298	GO:0046872
jg5167	GO:0046872
jg5167	GO:0070011
jg15149	GO:0001883
jg15149	GO:0016818
jg15149	GO:0017076
jg15149	GO:0032549
jg15149	GO:0032555
jg15149	GO:0035639
jg10413	GO:0003779
jg11448	GO:0008168
jg15082	GO:0001883
jg15082	GO:0015631
jg15082	GO:0016818
jg15082	GO:0017076
jg15082	GO:0032549
jg15082	GO:0032555
jg15082	GO:0035639
jg15082	GO:0043531
jg15082	GO:0046872
jg15662	GO:0016837
jg15662	GO:0046872
jg16064	GO:0003779
jg16064	GO:0051015
jg2174	GO:0015075
jg2174	GO:0015267
jg2174	GO:0022838
jg14142	GO:0003723
jg14142	GO:0046872
jg14063	GO:0001883
jg14063	GO:0003677
jg14063	GO:0016818
jg14063	GO:0017076
jg14063	GO:0032549
jg14063	GO:0032555
jg14063	GO:0035639
jg36329	GO:0003677
jg36329	GO:0046872
jg22983	GO:0003677
jg22983	GO:0005342
jg22983	GO:0015075
jg22983	GO:0046872
jg22983	GO:0070011
jg3123	GO:0001883
jg3123	GO:0016301
jg3123	GO:0016773
jg3123	GO:0017076
jg3123	GO:0032549
jg3123	GO:0032555
jg3123	GO:0035639
jg16121	GO:0001883
jg16121	GO:0003723
jg16121	GO:0008200
jg16121	GO:0008281
jg16121	GO:0010290
jg16121	GO:0015036
jg16121	GO:0015075
jg16121	GO:0015203
jg16121	GO:0015267
jg16121	GO:0015399
jg16121	GO:0015416
jg16121	GO:0015605
jg16121	GO:0016301
jg16121	GO:0016616
jg16121	GO:0016628
jg16121	GO:0016773
jg16121	GO:0016818
jg16121	GO:0016820
jg16121	GO:0017076
jg16121	GO:0019869
jg16121	GO:0022838
jg16121	GO:0032549
jg16121	GO:0032555
jg16121	GO:0035639
jg16121	GO:0042887
jg16121	GO:0043211
jg16121	GO:0046872
jg16121	GO:0051119
jg24462	GO:0016836
jg21879	GO:0001883
jg21879	GO:0016876
jg21879	GO:0017076
jg21879	GO:0032549
jg21879	GO:0032555
jg21879	GO:0035639
jg5065	GO:0003677
jg5065	GO:0016799
jg30087	GO:0046912
jg7489	GO:0003677
jg7489	GO:0008158
jg7489	GO:0046872
jg21159	GO:0001883
jg21159	GO:0004478
jg21159	GO:0017076
jg21159	GO:0032549
jg21159	GO:0032555
jg21159	GO:0035639
jg21159	GO:0046872
jg15627	GO:0030695
jg15724	GO:0015075
jg15724	GO:0015399
jg15724	GO:0016818
jg15724	GO:0016820
jg15724	GO:0046872
jg8029	GO:0046872
jg14907	GO:0001883
jg14907	GO:0016301
jg14907	GO:0016773
jg14907	GO:0016780
jg14907	GO:0017076
jg14907	GO:0032549
jg14907	GO:0032555
jg14907	GO:0035639
jg11311	GO:0001883
jg11311	GO:0015399
jg11311	GO:0016818
jg11311	GO:0016820
jg11311	GO:0017076
jg11311	GO:0032549
jg11311	GO:0032555
jg11311	GO:0035639
jg3893	GO:0003723
jg3893	GO:0016779
jg3893	GO:0046872
jg4927	GO:0046872
jg4817	GO:0001067
jg4817	GO:0003677
jg9321	GO:0003677
jg9321	GO:0003723
jg9321	GO:0008194
jg9321	GO:0016298
jg9321	GO:0016758
jg9321	GO:0016779
jg9321	GO:0042578
jg9321	GO:0046872
jg9321	GO:0070011
jg1793	GO:0001883
jg1793	GO:0003723
jg1793	GO:0004478
jg1793	GO:0016779
jg1793	GO:0017076
jg1793	GO:0032549
jg1793	GO:0032555
jg1793	GO:0035639
jg5927	GO:0008194
jg5927	GO:0016758
jg25182	GO:0008168
jg25182	GO:0046872
jg35567	GO:0008236
jg35567	GO:0070011
jg7010	GO:0001883
jg7010	GO:0010329
jg7010	GO:0015399
jg7010	GO:0016818
jg7010	GO:0016820
jg7010	GO:0017076
jg7010	GO:0032549
jg7010	GO:0032555
jg7010	GO:0035639
jg7010	GO:0080161
jg23209	GO:0046872
jg23209	GO:0070011
jg5936	GO:0046872
jg27115	GO:0003723
jg3589	GO:0003723
jg3589	GO:0004392
jg3589	GO:0008194
jg3589	GO:0016758
jg3589	GO:0046872
jg3168	GO:0001883
jg3168	GO:0015075
jg3168	GO:0015399
jg3168	GO:0016818
jg3168	GO:0016820
jg3168	GO:0017076
jg3168	GO:0032549
jg3168	GO:0032555
jg3168	GO:0035639
jg3168	GO:0046872
jg15936	GO:0003723
jg16430	GO:0001883
jg16430	GO:0008641
jg16430	GO:0017076
jg16430	GO:0032549
jg16430	GO:0032555
jg16430	GO:0035639
jg8599	GO:0001883
jg8599	GO:0016881
jg8599	GO:0017076
jg8599	GO:0032549
jg8599	GO:0032555
jg8599	GO:0035639
jg8902	GO:0008168
jg16075	GO:0020037
jg16075	GO:0042578
jg16075	GO:0042803
jg16075	GO:0046872
jg20931	GO:0005342
jg20931	GO:0015075
jg20931	GO:0015291
jg29300	GO:0016653
jg29300	GO:0046872
jg15807	GO:0070011
jg36673	GO:0001883
jg36673	GO:0015075
jg36673	GO:0015399
jg36673	GO:0016818
jg36673	GO:0016820
jg36673	GO:0017076
jg36673	GO:0032549
jg36673	GO:0032555
jg36673	GO:0035639
jg36673	GO:0046872
jg25008	GO:0008194
jg25008	GO:0016758
jg25008	GO:0016763
jg8440	GO:0004553
jg8440	GO:0046872
jg29936	GO:0016298
jg29936	GO:0042578
jg29936	GO:0052689
jg2938	GO:0016884
jg18297	GO:0046872
jg33685	GO:0008168
jg33685	GO:0046872
jg15477	GO:0015631
jg31698	GO:0001883
jg31698	GO:0004553
jg31698	GO:0005089
jg31698	GO:0005096
jg31698	GO:0016301
jg31698	GO:0016773
jg31698	GO:0017076
jg31698	GO:0019199
jg31698	GO:0030695
jg31698	GO:0032549
jg31698	GO:0032555
jg31698	GO:0035639
jg31698	GO:0046872
jg25807	GO:0000982
jg25807	GO:0001067
jg25807	GO:0001228
jg25807	GO:0001883
jg25807	GO:0003677
jg25807	GO:0004518
jg25807	GO:0005034
jg25807	GO:0005548
jg25807	GO:0008168
jg25807	GO:0008483
jg25807	GO:0009883
jg25807	GO:0009884
jg25807	GO:0015075
jg25807	GO:0015267
jg25807	GO:0015399
jg25807	GO:0016301
jg25807	GO:0016773
jg25807	GO:0016775
jg25807	GO:0016818
jg25807	GO:0016820
jg25807	GO:0017076
jg25807	GO:0019199
jg25807	GO:0020037
jg25807	GO:0022838
jg25807	GO:0032549
jg25807	GO:0032555
jg25807	GO:0035639
jg25807	GO:0042578
jg25807	GO:0046872
jg25807	GO:0052689
jg25807	GO:0070011
jg8577	GO:0001883
jg8577	GO:0017076
jg8577	GO:0032549
jg8577	GO:0032555
jg8577	GO:0035639
jg8484	GO:0005342
jg8484	GO:0015075
jg8484	GO:0015291
jg28118	GO:0020037
jg28118	GO:0046872
jg15551	GO:0000982
jg15551	GO:0001067
jg15551	GO:0001228
jg15551	GO:0001883
jg15551	GO:0003677
jg15551	GO:0004518
jg15551	GO:0005034
jg15551	GO:0005548
jg15551	GO:0008168
jg15551	GO:0008483
jg15551	GO:0009883
jg15551	GO:0009884
jg15551	GO:0015075
jg15551	GO:0015267
jg15551	GO:0015399
jg15551	GO:0016301
jg15551	GO:0016773
jg15551	GO:0016775
jg15551	GO:0016818
jg15551	GO:0016820
jg15551	GO:0017076
jg15551	GO:0019199
jg15551	GO:0020037
jg15551	GO:0022838
jg15551	GO:0032549
jg15551	GO:0032555
jg15551	GO:0035639
jg15551	GO:0042578
jg15551	GO:0046872
jg15551	GO:0052689
jg15551	GO:0070011
jg6413	GO:0001883
jg6413	GO:0016881
jg6413	GO:0017076
jg6413	GO:0032549
jg6413	GO:0032555
jg6413	GO:0035639
jg12799	GO:0001883
jg12799	GO:0016818
jg12799	GO:0017076
jg12799	GO:0032549
jg12799	GO:0032555
jg12799	GO:0035639
jg15214	GO:0016747
jg8394	GO:0046872
jg8394	GO:0070011
jg6682	GO:0003723
jg6682	GO:0009982
jg27305	GO:0004553
jg11016	GO:0046872
jg26542	GO:0003677
jg16207	GO:0001883
jg16207	GO:0016778
jg16207	GO:0016818
jg16207	GO:0017076
jg16207	GO:0032549
jg16207	GO:0032555
jg16207	GO:0035639
jg18526	GO:0016641
jg18526	GO:0046872
jg8281	GO:0016779
jg20528	GO:0004553
jg16180	GO:0016747
jg14109	GO:0001883
jg14109	GO:0016301
jg14109	GO:0016773
jg14109	GO:0016876
jg14109	GO:0017076
jg14109	GO:0032549
jg14109	GO:0032555
jg14109	GO:0035639
jg16003	GO:0003723
jg3992	GO:0001883
jg3992	GO:0003723
jg3992	GO:0016818
jg3992	GO:0017076
jg3992	GO:0032549
jg3992	GO:0032555
jg3992	GO:0035639
jg13681	GO:0003677
jg30432	GO:0001883
jg30432	GO:0017076
jg30432	GO:0032549
jg30432	GO:0032555
jg30432	GO:0035639
jg30432	GO:0051003
jg27124	GO:0004553
jg7815	GO:0008236
jg7815	GO:0070011
jg16828	GO:0001883
jg16828	GO:0003677
jg16828	GO:0016818
jg16828	GO:0017076
jg16828	GO:0032549
jg16828	GO:0032555
jg16828	GO:0035639
jg15794	GO:0003723
jg15794	GO:0016779
jg15794	GO:0030695
jg373	GO:0001883
jg373	GO:0016779
jg373	GO:0017076
jg373	GO:0032549
jg373	GO:0032555
jg373	GO:0035639
jg35595	GO:0003677
jg35595	GO:0046872
jg7902	GO:0009882
jg7902	GO:0050660
jg8401	GO:0003723
jg8401	GO:0016779
jg21092	GO:0008168
jg21092	GO:0046872
jg1938	GO:0001883
jg1938	GO:0017076
jg1938	GO:0032549
jg1938	GO:0032555
jg1938	GO:0035639
jg30603	GO:0001883
jg30603	GO:0003677
jg30603	GO:0016818
jg30603	GO:0017076
jg30603	GO:0032549
jg30603	GO:0032555
jg30603	GO:0035639
jg30603	GO:0046872
jg37345	GO:0046872
jg7238	GO:0008168
jg7238	GO:0016742
jg6449	GO:0016899
jg6449	GO:0050660
jg7628	GO:0001883
jg7628	GO:0016818
jg7628	GO:0017076
jg7628	GO:0032549
jg7628	GO:0032555
jg7628	GO:0035639
jg30647	GO:0015075
jg30647	GO:0015399
jg30647	GO:0016818
jg30647	GO:0016820
jg30647	GO:0020037
jg25508	GO:0001883
jg25508	GO:0016818
jg25508	GO:0017076
jg25508	GO:0032549
jg25508	GO:0032555
jg25508	GO:0035639
jg16873	GO:0001883
jg16873	GO:0016818
jg16873	GO:0017076
jg16873	GO:0032549
jg16873	GO:0032555
jg16873	GO:0035639
jg12426	GO:0003677
jg7002	GO:0016615
jg7002	GO:0016616
jg3569	GO:0035091
jg1398	GO:0020037
jg1398	GO:0046872
