Query	GO:EggNOG GO Biological
jg24705	GO:0019438
jg24705	GO:0034645
jg24705	GO:0034654
jg24705	GO:0044271
jg24705	GO:0090304
jg24705	GO:1901362
jg15233	GO:0009059
jg15233	GO:0009889
jg15233	GO:0010467
jg15233	GO:0016070
jg15233	GO:0018130
jg15233	GO:0019438
jg15233	GO:0031323
jg15233	GO:0034645
jg15233	GO:0034654
jg15233	GO:0044271
jg15233	GO:0051171
jg15233	GO:0060255
jg15233	GO:0080090
jg15233	GO:0090304
jg15233	GO:1901362
jg32689	GO:0006796
jg32689	GO:0036211
jg32689	GO:0043412
jg32689	GO:0044267
jg5100	GO:0055085
jg32134	GO:0006753
jg32134	GO:0006796
jg32134	GO:0006811
jg32134	GO:0006818
jg32134	GO:0009116
jg32134	GO:0010038
jg32134	GO:0018130
jg32134	GO:0019438
jg32134	GO:0019439
jg32134	GO:0019693
jg32134	GO:0034654
jg32134	GO:0034655
jg32134	GO:0044270
jg32134	GO:0044271
jg32134	GO:0046434
jg32134	GO:0046700
jg32134	GO:0055085
jg32134	GO:0072521
jg32134	GO:0090407
jg32134	GO:1901136
jg32134	GO:1901137
jg32134	GO:1901292
jg32134	GO:1901293
jg32134	GO:1901361
jg32134	GO:1901362
jg32134	GO:1901565
jg32134	GO:1901566
jg32134	GO:1901658
jg32134	GO:1901659
jg4212	GO:0006869
jg4212	GO:0071702
jg14024	GO:0009416
jg17434	GO:0006796
jg14477	GO:0006753
jg14477	GO:0006796
jg14477	GO:0006811
jg14477	GO:0009116
jg14477	GO:0010038
jg14477	GO:0018130
jg14477	GO:0019438
jg14477	GO:0019439
jg14477	GO:0019693
jg14477	GO:0034654
jg14477	GO:0034655
jg14477	GO:0044270
jg14477	GO:0044271
jg14477	GO:0046434
jg14477	GO:0046700
jg14477	GO:0048878
jg14477	GO:0055082
jg14477	GO:0055085
jg14477	GO:0072521
jg14477	GO:0090407
jg14477	GO:1901136
jg14477	GO:1901137
jg14477	GO:1901292
jg14477	GO:1901293
jg14477	GO:1901361
jg14477	GO:1901362
jg14477	GO:1901565
jg14477	GO:1901566
jg14477	GO:1901658
jg14477	GO:1901659
jg25584	GO:0009306
jg25584	GO:0015031
jg25584	GO:0016482
jg25584	GO:0017038
jg25584	GO:0034613
jg25584	GO:0045184
jg25584	GO:0046903
jg25584	GO:0055085
jg25584	GO:0071702
jg26643	GO:0006796
jg26643	GO:0036211
jg26643	GO:0043412
jg26643	GO:0044267
jg15362	GO:0048507
jg15362	GO:0048513
jg15362	GO:0048731
jg13247	GO:0009737
jg13247	GO:0033993
jg13247	GO:0097305
jg14416	GO:0006753
jg14416	GO:0006796
jg14416	GO:0009116
jg14416	GO:0018130
jg14416	GO:0019438
jg14416	GO:0034654
jg14416	GO:0044271
jg14416	GO:0090407
jg14416	GO:1901293
jg14416	GO:1901362
jg31405	GO:0016192
jg5869	GO:0006732
jg5869	GO:0006760
jg5869	GO:0009063
jg5869	GO:0009626
jg5869	GO:0010038
jg5869	GO:0012501
jg5869	GO:0016054
jg5869	GO:0035999
jg5869	GO:0042558
jg5869	GO:0043094
jg5869	GO:0043436
jg5869	GO:0044282
jg5869	GO:1901565
jg5869	GO:1901605
jg13582	GO:0008215
jg13582	GO:0009308
jg13582	GO:0044106
jg13582	GO:1901565
jg34254	GO:0009059
jg34254	GO:0010467
jg34254	GO:0034645
jg34254	GO:0044267
jg26112	GO:0006811
jg26112	GO:0008643
jg26112	GO:0015748
jg26112	GO:0051707
jg26112	GO:0055085
jg26112	GO:0071702
jg26112	GO:0071705
jg26112	GO:1901264
jg26281	GO:0006508
jg26281	GO:0006753
jg26281	GO:0006796
jg26281	GO:0009057
jg26281	GO:0009791
jg26281	GO:0018130
jg26281	GO:0019438
jg26281	GO:0030163
jg26281	GO:0034654
jg26281	GO:0035556
jg26281	GO:0044265
jg26281	GO:0044267
jg26281	GO:0044271
jg26281	GO:0048731
jg26281	GO:0090407
jg26281	GO:1901293
jg26281	GO:1901362
jg10370	GO:0009790
jg10370	GO:0048229
jg3391	GO:0036211
jg3391	GO:0043412
jg3391	GO:0044267
jg3391	GO:0048513
jg3391	GO:0048731
jg20151	GO:0031163
jg20151	GO:0043085
jg7873	GO:0009059
jg7873	GO:0009889
jg7873	GO:0010467
jg7873	GO:0016070
jg7873	GO:0018130
jg7873	GO:0019438
jg7873	GO:0031323
jg7873	GO:0034645
jg7873	GO:0034654
jg7873	GO:0044271
jg7873	GO:0051171
jg7873	GO:0060255
jg7873	GO:0080090
jg7873	GO:0090304
jg7873	GO:1901362
jg14510	GO:0000302
jg14510	GO:0009657
jg14510	GO:0010193
jg14510	GO:0051707
jg6507	GO:0006766
jg6507	GO:0006768
jg6507	GO:0009110
jg6507	GO:0016053
jg6507	GO:0018130
jg6507	GO:0042364
jg6507	GO:0043436
jg6507	GO:0043603
jg6507	GO:0044271
jg6507	GO:0044272
jg6507	GO:0044283
jg6507	GO:1901362
jg6507	GO:1901566
jg9001	GO:0006796
jg9001	GO:0036211
jg9001	GO:0043412
jg9001	GO:0044267
jg14085	GO:0006753
jg14085	GO:0006796
jg14085	GO:0006811
jg14085	GO:0006869
jg14085	GO:0009116
jg14085	GO:0015748
jg14085	GO:0019439
jg14085	GO:0019693
jg14085	GO:0034655
jg14085	GO:0044270
jg14085	GO:0046434
jg14085	GO:0046700
jg14085	GO:0055085
jg14085	GO:0071702
jg14085	GO:0072521
jg14085	GO:1901136
jg14085	GO:1901292
jg14085	GO:1901361
jg14085	GO:1901565
jg14085	GO:1901658
jg34068	GO:0009741
jg34068	GO:0014070
jg34068	GO:0033993
jg34068	GO:0097305
jg14787	GO:0019684
jg14787	GO:0051707
jg12857	GO:0009059
jg12857	GO:0009889
jg12857	GO:0010467
jg12857	GO:0016070
jg12857	GO:0018130
jg12857	GO:0019438
jg12857	GO:0031323
jg12857	GO:0034645
jg12857	GO:0034654
jg12857	GO:0044267
jg12857	GO:0044271
jg12857	GO:0051171
jg12857	GO:0060255
jg12857	GO:0080090
jg12857	GO:0090304
jg12857	GO:1901362
jg3645	GO:0009889
jg3645	GO:0031323
jg3645	GO:0060255
jg3645	GO:0080090
jg13147	GO:0009059
jg13147	GO:0010467
jg13147	GO:0016070
jg13147	GO:0034645
jg13147	GO:0042254
jg13147	GO:0044267
jg13147	GO:0090304
jg27061	GO:0032970
jg27061	GO:0051128
jg6602	GO:0006508
jg6602	GO:0008652
jg6602	GO:0009072
jg6602	GO:0009893
jg6602	GO:0009894
jg6602	GO:0010506
jg6602	GO:0016053
jg6602	GO:0019438
jg6602	GO:0031323
jg6602	GO:0043436
jg6602	GO:0044283
jg6602	GO:0048522
jg6602	GO:1901362
jg6602	GO:1901566
jg5556	GO:0000226
jg5556	GO:0007010
jg5556	GO:0022402
jg5556	GO:0065003
jg5556	GO:0070925
jg5556	GO:0071822
jg14842	GO:0015031
jg14842	GO:0036211
jg14842	GO:0043412
jg14842	GO:0044267
jg14842	GO:0045184
jg14842	GO:0071702
jg23557	GO:0046148
jg15027	GO:0000302
jg15027	GO:0006796
jg15027	GO:0009416
jg15027	GO:0036211
jg15027	GO:0042542
jg15027	GO:0043412
jg15027	GO:0044267
jg20803	GO:0006066
jg20803	GO:0006796
jg20803	GO:0032958
jg20803	GO:0033517
jg20803	GO:0044283
jg20803	GO:0090407
jg20803	GO:1901617
jg14326	GO:0010467
jg14326	GO:0016070
jg14326	GO:0090304
jg5450	GO:0006259
jg5450	GO:0009059
jg5450	GO:0009790
jg5450	GO:0010015
jg5450	GO:0034645
jg5450	GO:0042127
jg5450	GO:0048507
jg5450	GO:0048513
jg5450	GO:0048638
jg5450	GO:0048731
jg5450	GO:0090304
jg5450	GO:2000026
jg10503	GO:0006997
jg10503	GO:0009856
jg10503	GO:0030154
jg10503	GO:0048229
jg10503	GO:0048284
jg10503	GO:0048868
jg19889	GO:0009059
jg19889	GO:0009723
jg19889	GO:0009889
jg19889	GO:0010467
jg19889	GO:0016070
jg19889	GO:0018130
jg19889	GO:0019438
jg19889	GO:0031323
jg19889	GO:0032870
jg19889	GO:0034645
jg19889	GO:0034654
jg19889	GO:0044271
jg19889	GO:0051171
jg19889	GO:0060255
jg19889	GO:0071310
jg19889	GO:0080090
jg19889	GO:0090304
jg19889	GO:1901362
jg7822	GO:0042545
jg27191	GO:0006796
jg27191	GO:0036211
jg27191	GO:0043412
jg27191	GO:0044267
jg23269	GO:0006796
jg23269	GO:0048229
jg23269	GO:0048236
jg29376	GO:0009059
jg29376	GO:0010467
jg29376	GO:0015031
jg29376	GO:0016482
jg29376	GO:0034613
jg29376	GO:0034645
jg29376	GO:0044267
jg29376	GO:0045184
jg29376	GO:0051169
jg29376	GO:0071702
jg15035	GO:0000302
jg15035	GO:0006753
jg15035	GO:0006796
jg15035	GO:0009059
jg15035	GO:0009116
jg15035	GO:0009416
jg15035	GO:0009889
jg15035	GO:0010038
jg15035	GO:0010467
jg15035	GO:0016070
jg15035	GO:0018130
jg15035	GO:0019438
jg15035	GO:0019439
jg15035	GO:0019693
jg15035	GO:0031323
jg15035	GO:0034645
jg15035	GO:0034654
jg15035	GO:0034655
jg15035	GO:0036211
jg15035	GO:0042542
jg15035	GO:0043412
jg15035	GO:0044267
jg15035	GO:0044270
jg15035	GO:0044271
jg15035	GO:0046434
jg15035	GO:0046700
jg15035	GO:0051093
jg15035	GO:0051171
jg15035	GO:0051241
jg15035	GO:0051707
jg15035	GO:0060255
jg15035	GO:0072521
jg15035	GO:0080090
jg15035	GO:0090304
jg15035	GO:0090332
jg15035	GO:1901136
jg15035	GO:1901292
jg15035	GO:1901361
jg15035	GO:1901362
jg15035	GO:1901565
jg15035	GO:1901658
jg15035	GO:2000026
jg10964	GO:0005976
jg10964	GO:0009059
jg10964	GO:0016051
jg10964	GO:0033692
jg10964	GO:0034637
jg10964	GO:0034645
jg10964	GO:0044264
jg14590	GO:0006753
jg14590	GO:0006796
jg14590	GO:0006811
jg14590	GO:0006818
jg14590	GO:0009116
jg14590	GO:0018130
jg14590	GO:0019438
jg14590	GO:0019439
jg14590	GO:0019693
jg14590	GO:0034654
jg14590	GO:0034655
jg14590	GO:0044270
jg14590	GO:0044271
jg14590	GO:0046434
jg14590	GO:0046700
jg14590	GO:0055085
jg14590	GO:0072521
jg14590	GO:0090407
jg14590	GO:1901136
jg14590	GO:1901137
jg14590	GO:1901292
jg14590	GO:1901293
jg14590	GO:1901361
jg14590	GO:1901362
jg14590	GO:1901565
jg14590	GO:1901566
jg14590	GO:1901658
jg14590	GO:1901659
jg31976	GO:0000302
jg31976	GO:0034599
jg31976	GO:0042542
jg31976	GO:0042743
jg31976	GO:0042744
jg31976	GO:1901701
jg277	GO:0006839
jg277	GO:0007005
jg277	GO:0015031
jg277	GO:0016482
jg277	GO:0017038
jg277	GO:0034613
jg277	GO:0045184
jg277	GO:0055085
jg277	GO:0071702
jg14135	GO:0006325
jg14135	GO:0009059
jg14135	GO:0009741
jg14135	GO:0009791
jg14135	GO:0009889
jg14135	GO:0009892
jg14135	GO:0010228
jg14135	GO:0010467
jg14135	GO:0014070
jg14135	GO:0016070
jg14135	GO:0016577
jg14135	GO:0018130
jg14135	GO:0019438
jg14135	GO:0031323
jg14135	GO:0032989
jg14135	GO:0033993
jg14135	GO:0034645
jg14135	GO:0034654
jg14135	GO:0036211
jg14135	GO:0043412
jg14135	GO:0044267
jg14135	GO:0044271
jg14135	GO:0048523
jg14135	GO:0048731
jg14135	GO:0048827
jg14135	GO:0051128
jg14135	GO:0051171
jg14135	GO:0051276
jg14135	GO:0060255
jg14135	GO:0080090
jg14135	GO:0090304
jg14135	GO:0097305
jg14135	GO:1901362
jg14094	GO:0009059
jg14094	GO:0009889
jg14094	GO:0010467
jg14094	GO:0016070
jg14094	GO:0018130
jg14094	GO:0019438
jg14094	GO:0031323
jg14094	GO:0034645
jg14094	GO:0034654
jg14094	GO:0044271
jg14094	GO:0051171
jg14094	GO:0060255
jg14094	GO:0080090
jg14094	GO:0090304
jg14094	GO:1901362
jg26966	GO:0006508
jg14656	GO:0000096
jg14656	GO:0016144
jg14656	GO:0019757
jg14656	GO:0043436
jg14656	GO:0044272
jg14656	GO:0044550
jg14656	GO:0051707
jg14656	GO:1901137
jg14656	GO:1901605
jg14656	GO:1901659
jg8203	GO:0071702
jg8203	GO:0071705
jg14260	GO:0006259
jg14260	GO:0008202
jg14260	GO:0008610
jg14260	GO:0009059
jg14260	GO:0009790
jg14260	GO:0009791
jg14260	GO:0009889
jg14260	GO:0009892
jg14260	GO:0010228
jg14260	GO:0010467
jg14260	GO:0016070
jg14260	GO:0018130
jg14260	GO:0019438
jg14260	GO:0030154
jg14260	GO:0031323
jg14260	GO:0034645
jg14260	GO:0034654
jg14260	GO:0044271
jg14260	GO:0048229
jg14260	GO:0048523
jg14260	GO:0048731
jg14260	GO:0051094
jg14260	GO:0051171
jg14260	GO:0051240
jg14260	GO:0060255
jg14260	GO:0080090
jg14260	GO:0090304
jg14260	GO:1901362
jg14260	GO:2000026
jg14260	GO:2000243
jg13146	GO:0006796
jg14420	GO:0044267
jg28662	GO:0006259
jg28662	GO:0007126
jg28662	GO:0007127
jg28662	GO:0007140
jg28662	GO:0007143
jg28662	GO:0022402
jg28662	GO:0051276
jg28662	GO:0070192
jg28662	GO:0090304
jg15217	GO:0009063
jg15217	GO:0009072
jg15217	GO:0009416
jg15217	GO:0009699
jg15217	GO:0009803
jg15217	GO:0009808
jg15217	GO:0009819
jg15217	GO:0016053
jg15217	GO:0016054
jg15217	GO:0019438
jg15217	GO:0019439
jg15217	GO:0042537
jg15217	GO:0043436
jg15217	GO:0044282
jg15217	GO:0044283
jg15217	GO:0044550
jg15217	GO:0046271
jg15217	GO:0048229
jg15217	GO:1901361
jg15217	GO:1901362
jg15217	GO:1901565
jg15217	GO:1901605
jg15217	GO:1901616
jg26697	GO:0006066
jg26697	GO:0006796
jg26697	GO:0009059
jg26697	GO:0010467
jg26697	GO:0016070
jg26697	GO:0032957
jg26697	GO:0034645
jg26697	GO:0043038
jg26697	GO:0043436
jg26697	GO:0044267
jg26697	GO:0090304
jg15480	GO:0016050
jg15480	GO:0016192
jg15480	GO:0065003
jg15480	GO:0071822
jg26182	GO:0006259
jg26182	GO:0090304
jg14194	GO:0006720
jg14194	GO:0008299
jg14194	GO:0008610
jg14194	GO:0046148
jg7841	GO:0005976
jg7841	GO:0005996
jg7841	GO:0008610
jg7841	GO:0008653
jg7841	GO:0009059
jg7841	GO:0009664
jg7841	GO:0009832
jg7841	GO:0009856
jg7841	GO:0009860
jg7841	GO:0016051
jg7841	GO:0016053
jg7841	GO:0030154
jg7841	GO:0032989
jg7841	GO:0033692
jg7841	GO:0034637
jg7841	GO:0034645
jg7841	GO:0043436
jg7841	GO:0044036
jg7841	GO:0044264
jg7841	GO:0044283
jg7841	GO:0048588
jg7841	GO:0048868
jg7841	GO:1901137
jg36646	GO:0031163
jg231	GO:0006631
jg231	GO:0009059
jg231	GO:0009791
jg231	GO:0009856
jg231	GO:0030258
jg231	GO:0034440
jg231	GO:0043436
jg231	GO:0048731
jg231	GO:0048868
jg29643	GO:0006479
jg29643	GO:0036211
jg29643	GO:0043412
jg29643	GO:0044267
jg15207	GO:0006896
jg15207	GO:0007034
jg15207	GO:0009889
jg15207	GO:0015031
jg15207	GO:0016192
jg15207	GO:0016482
jg15207	GO:0031323
jg15207	GO:0034613
jg15207	GO:0045184
jg15207	GO:0051171
jg15207	GO:0060255
jg15207	GO:0071702
jg15207	GO:0080090
jg14123	GO:0006811
jg14123	GO:0048878
jg14123	GO:0055082
jg1481	GO:0009059
jg1481	GO:0010467
jg1481	GO:0016070
jg1481	GO:0034645
jg1481	GO:0043038
jg1481	GO:0043436
jg1481	GO:0044267
jg1481	GO:0090304
jg30800	GO:0009057
jg30800	GO:0009790
jg30800	GO:0009791
jg30800	GO:0010016
jg30800	GO:0010072
jg30800	GO:0010467
jg30800	GO:0016070
jg30800	GO:0019439
jg30800	GO:0034655
jg30800	GO:0044265
jg30800	GO:0044270
jg30800	GO:0046700
jg30800	GO:0048507
jg30800	GO:0048508
jg30800	GO:0048513
jg30800	GO:0048731
jg30800	GO:0090304
jg30800	GO:1901361
jg25371	GO:0006753
jg25371	GO:0006796
jg25371	GO:0009116
jg25371	GO:0009737
jg25371	GO:0009791
jg25371	GO:0019439
jg25371	GO:0019693
jg25371	GO:0033993
jg25371	GO:0034655
jg25371	GO:0044270
jg25371	GO:0046434
jg25371	GO:0046700
jg25371	GO:0048731
jg25371	GO:0072521
jg25371	GO:0097305
jg25371	GO:1901136
jg25371	GO:1901292
jg25371	GO:1901361
jg25371	GO:1901565
jg25371	GO:1901658
jg24305	GO:0015031
jg24305	GO:0045184
jg24305	GO:0071702
jg14312	GO:0009059
jg14312	GO:0009657
jg14312	GO:0009889
jg14312	GO:0009893
jg14312	GO:0010467
jg14312	GO:0016070
jg14312	GO:0018130
jg14312	GO:0019438
jg14312	GO:0031323
jg14312	GO:0034645
jg14312	GO:0034654
jg14312	GO:0044271
jg14312	GO:0048522
jg14312	GO:0051093
jg14312	GO:0051128
jg14312	GO:0051171
jg14312	GO:0051241
jg14312	GO:0060255
jg14312	GO:0080090
jg14312	GO:0090304
jg14312	GO:1901362
jg14312	GO:2000026
jg14312	GO:2000242
jg13052	GO:0006732
jg13052	GO:0006753
jg13052	GO:0006796
jg13052	GO:0072524
jg31677	GO:0000302
jg31677	GO:0003091
jg31677	GO:0006518
jg31677	GO:0006749
jg31677	GO:0006753
jg31677	GO:0006796
jg31677	GO:0006811
jg31677	GO:0006884
jg31677	GO:0006972
jg31677	GO:0007010
jg31677	GO:0007166
jg31677	GO:0007398
jg31677	GO:0007498
jg31677	GO:0007565
jg31677	GO:0007589
jg31677	GO:0007600
jg31677	GO:0008544
jg31677	GO:0008643
jg31677	GO:0009116
jg31677	GO:0009269
jg31677	GO:0009416
jg31677	GO:0009651
jg31677	GO:0009737
jg31677	GO:0009887
jg31677	GO:0009914
jg31677	GO:0010015
jg31677	GO:0010038
jg31677	GO:0010467
jg31677	GO:0010941
jg31677	GO:0012501
jg31677	GO:0014070
jg31677	GO:0014074
jg31677	GO:0015669
jg31677	GO:0015849
jg31677	GO:0015850
jg31677	GO:0016050
jg31677	GO:0016070
jg31677	GO:0016337
jg31677	GO:0018130
jg31677	GO:0019438
jg31677	GO:0019439
jg31677	GO:0019693
jg31677	GO:0019755
jg31677	GO:0021537
jg31677	GO:0021591
jg31677	GO:0021670
jg31677	GO:0022600
jg31677	GO:0022603
jg31677	GO:0023061
jg31677	GO:0030036
jg31677	GO:0030154
jg31677	GO:0030185
jg31677	GO:0030900
jg31677	GO:0030952
jg31677	GO:0031667
jg31677	GO:0032355
jg31677	GO:0032526
jg31677	GO:0032835
jg31677	GO:0032870
jg31677	GO:0032984
jg31677	GO:0033326
jg31677	GO:0033993
jg31677	GO:0034097
jg31677	GO:0034599
jg31677	GO:0034654
jg31677	GO:0034655
jg31677	GO:0035295
jg31677	GO:0036293
jg31677	GO:0040017
jg31677	GO:0042044
jg31677	GO:0042060
jg31677	GO:0042127
jg31677	GO:0042542
jg31677	GO:0042631
jg31677	GO:0043086
jg31677	GO:0043434
jg31677	GO:0043436
jg31677	GO:0043603
jg31677	GO:0044057
jg31677	GO:0044241
jg31677	GO:0044270
jg31677	GO:0044271
jg31677	GO:0046434
jg31677	GO:0046662
jg31677	GO:0046683
jg31677	GO:0046700
jg31677	GO:0046903
jg31677	GO:0048229
jg31677	GO:0048469
jg31677	GO:0048477
jg31677	GO:0048513
jg31677	GO:0048522
jg31677	GO:0048523
jg31677	GO:0048545
jg31677	GO:0048588
jg31677	GO:0048731
jg31677	GO:0048878
jg31677	GO:0050891
jg31677	GO:0051049
jg31677	GO:0051050
jg31677	GO:0051094
jg31677	GO:0051128
jg31677	GO:0051240
jg31677	GO:0051270
jg31677	GO:0051336
jg31677	GO:0051591
jg31677	GO:0051702
jg31677	GO:0051707
jg31677	GO:0051817
jg31677	GO:0055085
jg31677	GO:0060429
jg31677	GO:0065003
jg31677	GO:0070293
jg31677	GO:0070633
jg31677	GO:0071241
jg31677	GO:0071260
jg31677	GO:0071310
jg31677	GO:0071391
jg31677	GO:0071417
jg31677	GO:0071453
jg31677	GO:0071456
jg31677	GO:0071462
jg31677	GO:0071470
jg31677	GO:0071478
jg31677	GO:0071702
jg31677	GO:0071705
jg31677	GO:0071731
jg31677	GO:0071805
jg31677	GO:0071822
jg31677	GO:0072006
jg31677	GO:0072012
jg31677	GO:0072044
jg31677	GO:0072521
jg31677	GO:0090304
jg31677	GO:0090407
jg31677	GO:0097205
jg31677	GO:0097305
jg31677	GO:1901136
jg31677	GO:1901137
jg31677	GO:1901292
jg31677	GO:1901293
jg31677	GO:1901361
jg31677	GO:1901362
jg31677	GO:1901565
jg31677	GO:1901566
jg31677	GO:1901652
jg31677	GO:1901654
jg31677	GO:1901658
jg31677	GO:1901699
jg31677	GO:1901701
jg31677	GO:2000026
jg31677	GO:2000145
jg25813	GO:0005976
jg25813	GO:0006796
jg25813	GO:0009057
jg25813	GO:0009892
jg25813	GO:0009966
jg25813	GO:0010646
jg25813	GO:0016052
jg25813	GO:0023057
jg25813	GO:0031323
jg25813	GO:0036211
jg25813	GO:0043086
jg25813	GO:0043412
jg25813	GO:0044264
jg25813	GO:0044267
jg25813	GO:0044275
jg25813	GO:0044724
jg25813	GO:0048523
jg25813	GO:0048585
jg25813	GO:0051338
jg25813	GO:0060255
jg25813	GO:0080090
jg33902	GO:0000226
jg33902	GO:0006753
jg33902	GO:0006796
jg33902	GO:0007010
jg33902	GO:0009116
jg33902	GO:0009416
jg33902	GO:0009733
jg33902	GO:0009737
jg33902	GO:0009856
jg33902	GO:0009860
jg33902	GO:0010119
jg33902	GO:0019439
jg33902	GO:0019693
jg33902	GO:0030154
jg33902	GO:0032870
jg33902	GO:0032970
jg33902	GO:0032989
jg33902	GO:0033993
jg33902	GO:0034655
jg33902	GO:0035556
jg33902	GO:0044270
jg33902	GO:0046434
jg33902	GO:0046700
jg33902	GO:0048588
jg33902	GO:0048868
jg33902	GO:0051049
jg33902	GO:0051128
jg33902	GO:0051648
jg33902	GO:0051650
jg33902	GO:0060341
jg33902	GO:0071310
jg33902	GO:0072521
jg33902	GO:0097305
jg33902	GO:1901136
jg33902	GO:1901292
jg33902	GO:1901361
jg33902	GO:1901565
jg33902	GO:1901658
jg33902	GO:1901701
jg7243	GO:0010467
jg7243	GO:0016070
jg7243	GO:0090304
jg10498	GO:0000302
jg10498	GO:0005996
jg10498	GO:0006766
jg10498	GO:0009110
jg10498	GO:0009753
jg10498	GO:0010193
jg10498	GO:0016051
jg10498	GO:0016053
jg10498	GO:0042364
jg10498	GO:0042545
jg10498	GO:0043436
jg10498	GO:0044283
jg10498	GO:0051707
jg10498	GO:0052482
jg10498	GO:0052542
jg10498	GO:0052543
jg10498	GO:0052545
jg22145	GO:0009059
jg22145	GO:0010467
jg22145	GO:0034645
jg22145	GO:0044267
jg33025	GO:0000302
jg33025	GO:0006631
jg33025	GO:0008610
jg33025	GO:0009751
jg33025	GO:0010038
jg33025	GO:0010193
jg33025	GO:0012501
jg33025	GO:0014070
jg33025	GO:0016053
jg33025	GO:0035556
jg33025	GO:0043436
jg33025	GO:0044283
jg33025	GO:0051707
jg17270	GO:0016070
jg17270	GO:0090304
jg13943	GO:0009791
jg13943	GO:0009889
jg13943	GO:0009893
jg13943	GO:0018130
jg13943	GO:0019438
jg13943	GO:0019684
jg13943	GO:0031323
jg13943	GO:0033013
jg13943	GO:0044271
jg13943	GO:0048522
jg13943	GO:0051171
jg13943	GO:1901362
jg13943	GO:1901566
jg30555	GO:0051707
jg15213	GO:0009063
jg15213	GO:0009072
jg15213	GO:0009416
jg15213	GO:0009699
jg15213	GO:0009803
jg15213	GO:0009808
jg15213	GO:0009819
jg15213	GO:0016053
jg15213	GO:0016054
jg15213	GO:0019438
jg15213	GO:0019439
jg15213	GO:0042537
jg15213	GO:0043436
jg15213	GO:0044282
jg15213	GO:0044283
jg15213	GO:0044550
jg15213	GO:0046271
jg15213	GO:0048229
jg15213	GO:1901361
jg15213	GO:1901362
jg15213	GO:1901565
jg15213	GO:1901605
jg15213	GO:1901616
jg14282	GO:0009059
jg14282	GO:0009737
jg14282	GO:0009889
jg14282	GO:0010467
jg14282	GO:0016070
jg14282	GO:0018130
jg14282	GO:0019438
jg14282	GO:0031323
jg14282	GO:0032870
jg14282	GO:0033993
jg14282	GO:0034645
jg14282	GO:0034654
jg14282	GO:0044271
jg14282	GO:0051171
jg14282	GO:0060255
jg14282	GO:0071310
jg14282	GO:0080090
jg14282	GO:0090304
jg14282	GO:0097305
jg14282	GO:1901362
jg14282	GO:1901701
jg20515	GO:0009059
jg20515	GO:0009889
jg20515	GO:0010467
jg20515	GO:0016070
jg20515	GO:0018130
jg20515	GO:0019438
jg20515	GO:0031323
jg20515	GO:0034645
jg20515	GO:0034654
jg20515	GO:0044271
jg20515	GO:0051171
jg20515	GO:0060255
jg20515	GO:0080090
jg20515	GO:0090304
jg20515	GO:1901362
jg14814	GO:0006753
jg14814	GO:0006796
jg14814	GO:0009116
jg14814	GO:0019439
jg14814	GO:0019693
jg14814	GO:0034655
jg14814	GO:0044270
jg14814	GO:0046434
jg14814	GO:0046700
jg14814	GO:0072521
jg14814	GO:1901136
jg14814	GO:1901292
jg14814	GO:1901361
jg14814	GO:1901565
jg14814	GO:1901658
jg21441	GO:0009267
jg21441	GO:0031667
jg21441	GO:0031669
jg44	GO:0009057
jg44	GO:0009733
jg44	GO:0009790
jg44	GO:0009791
jg44	GO:0009887
jg44	GO:0009965
jg44	GO:0010015
jg44	GO:0010016
jg44	GO:0010072
jg44	GO:0010467
jg44	GO:0016070
jg44	GO:0019439
jg44	GO:0032870
jg44	GO:0034655
jg44	GO:0044265
jg44	GO:0044270
jg44	GO:0046700
jg44	GO:0048507
jg44	GO:0048508
jg44	GO:0048513
jg44	GO:0048731
jg44	GO:0048827
jg44	GO:0071310
jg44	GO:0090304
jg44	GO:1901361
jg2569	GO:0048513
jg2569	GO:0048731
jg28404	GO:0006259
jg28404	GO:0006556
jg28404	GO:0006732
jg28404	GO:0008652
jg28404	GO:0009059
jg28404	GO:0009116
jg28404	GO:0016053
jg28404	GO:0018130
jg28404	GO:0019438
jg28404	GO:0034645
jg28404	GO:0034654
jg28404	GO:0043436
jg28404	GO:0044271
jg28404	GO:0044272
jg28404	GO:0044283
jg28404	GO:0051188
jg28404	GO:0072521
jg28404	GO:0090304
jg28404	GO:1901137
jg28404	GO:1901362
jg28404	GO:1901566
jg28404	GO:1901659
jg27378	GO:0006753
jg27378	GO:0006796
jg27378	GO:0009059
jg27378	GO:0009116
jg27378	GO:0010467
jg27378	GO:0016070
jg27378	GO:0019439
jg27378	GO:0019693
jg27378	GO:0034645
jg27378	GO:0034655
jg27378	GO:0036293
jg27378	GO:0042254
jg27378	GO:0044267
jg27378	GO:0044270
jg27378	GO:0046434
jg27378	GO:0046700
jg27378	GO:0072521
jg27378	GO:0090304
jg27378	GO:1901136
jg27378	GO:1901292
jg27378	GO:1901361
jg27378	GO:1901565
jg27378	GO:1901658
jg7636	GO:0009059
jg33582	GO:0009733
jg33582	GO:0009790
jg33582	GO:0036211
jg33582	GO:0043412
jg33582	GO:0044267
jg14905	GO:0006638
jg14905	GO:0008610
jg14905	GO:0045017
jg14905	GO:0046460
jg14905	GO:0046486
jg25999	GO:0000278
jg25999	GO:0006259
jg25999	GO:0006796
jg25999	GO:0008544
jg25999	GO:0009059
jg25999	GO:0009790
jg25999	GO:0009791
jg25999	GO:0009886
jg25999	GO:0010016
jg25999	GO:0010103
jg25999	GO:0022402
jg25999	GO:0032989
